uniqueID,drugName,condition,review,rating,usefulCount,sentiment,score,prediction
171563,wellbutrin,depression,i  started  wellbutrin er a few months ago for depression. i had no energy and wanted to do nothing.  it has helped so much with the depression but my hands tremor.  i tried cutting back to once a day and couldn      t tell much difference in the tremors. i asked my doctor to give me the xr (   mg)  so that i could take it just once a day. i  felt like i was going to jump out of my skin. i could even feel my lips quivering.  i like that it makes me feel better but don      t like the tremors. i can      t find anything documented as to whether they will go away in time or continue as long as i take it. i haven      t taken it today and i have no tremors.,8,42,1.67,7.647061417761479,7
83300,paxil,generalized anxiety disorde,i have only been taking paxil for   days now. i really can      t tell much difference except i feel a little better. i have read what others have said and it seems promising so i      ll keep taking it so maybe soon i can function. my anxiety has pretty much taken over and i don      t leave the house without another person to drive in case  it      s terrible. with any luck soon that will no longer be an issue. i      ll come back in a week or   and let you know.,8,42,1.0,7.647061417761479,7
201124,zoloft,depression,i      ve been on this for         yrs now  obviously it works but at     mg dose  too much! i      ve cut back to    mg and i      m fine. on     mg i had a lot of weight gain  like    lbs. i      ve lost a lot of weight now on    mg. i probably should go off of it but doc says if it works can stay on it. i worry no long term studies on this drug  but so far seems okay. my brother told me it can cause brain cells to die of w/long term use  he read it in l.e.f. magazine. don      t know if true  but helps my depression  amp  anxiety so much that its worth staying on. be happy and healthy  find what works for you. good luck! ,8,42,1.71,7.647061417761479,7
185085,harvoni,hepatitis c,well  i can      t say that it was easy. the thing that bothered me most was lack of sleep. being tired all the time didn      t help either. i have   pill left and glad it is over. i am    years old and retired   years ago because of hep c. at week   it was undetectable. had to take it for    weeks. i am a vietnam era vet so that is probably where i caught it. if i am truly cured then the first thing i am going to do is go back to work. retirement is very boring and now that i have all of this energy i am sure that i would go nuts. some people had no side effects  as you can see i was not among the lucky ones. it was worth the torment to be free of hep c.,8,42,1.0,7.647061417761479,7
28493,lexapro,anxiety,i am a mom to two sweet  high energy toddlers that challenge me every minute of the day. i did start feeling on the edge and extremely stressed with my older son. now i have been on lexapro for almost two months and so far i like it- feel more patient and calmer  but not a zombie. i was very scared to gain more weight on top of my remaining pregnancy weight  but actually i started losing weight since my appetite decreased. i hope it continues. i am on   mg. the side effect- super low libido and possibly feeling a bit more tired. if that      s all i am going to experience  i will stick to it for for another  -  months. overall it is way better than celexa or zoloft for me. good luck!,8,43,1.29,7.6524089720378194,7
59131,rotigotine,parkinson's disease,i have used neupro for   months now  in combination with azilect. the neurologist increased my dosage from  mg to  mg. my tremors and motor-skills co-ordination are definetely more  under control. no significant side effects.,8,43,2.0,7.6524089720378194,7
206567,valsartan,high blood pressure,i      ve been taking diovan for   weeks now and so far  it has the fewest side effects (other than hives and painful walking) and gets my blood pressure down (   /  ). my system is very sensitive but with blood pressure running    /    and higher  i am thankful this helps.,8,43,1.0,7.6524089720378194,7
225039,bupropion,adhd,"this lasts all day  i      m a fast drug metabolizer  so i take    mg in the am and    mg in the pm. 

there isn      t a come down  like from stimulants. 

it helped my thoughts to come back to a normal pace and stay on-topic. helped energy levels. didn      t help my ability to pay attention to details. still spaced out when people were talking to me. but it helped me be more present and actually remember to do things. no more losing my keys/phone/shoes/mind every day  or struggling to do simple tasks. added adderral for the spaciness. note that it may counteract/mute the effect of most stims  so your doctor may suggest you adjust your dosage. because of they way they interact  it actually makes my adderral last longer  and there      s zero crash from it.",8,44,1.25,7.6575968978282996,7
158011,accutane,acne,i took accutane in college and it worked miracles. however  my acne has come back and it looks like i      m going to have to go through another round. i really enjoyed the results  but it wasn      t a permanent effect for me.,8,33,4.0,7.590339145616001,7
11846,trulicity,"diabetes, type 2",i started trulicity   weeks ago and have had no side effects at all a little nausea the first week but that is it my sugars always been double figures now they stay between the  -  mark i      ve lost   lbs and feel best i have in a long time i was afraid reading these reviews and put off taking this  two weeks after i collected it at the chemist i was that afraid lol my daughter talked me into giving it a go and im so glad i did i have energy again and im sleeping much better give it a go might just be what you need and everyone is different good luck!!,10,26,1.0,8.593040656214207,7
